TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
7063,846 P-210JCAR,John J Carty Park Tennis Courts Reconstruction,This project will reconstruct the tennis courts in John J. Carty Park.,completed,100,100,100,10/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,"$2,203,000",James Morris,09/22/2025 12:00:00 AM,City CouncilMayoral,East side of Fort Hamilton Parkway between Marine Avenue and 101st Street,B210W,40.61327194,-74.03015917,Brooklyn
9554,846 P-210JJCP,John J. Carty Park Playground Reconstruction,This project will reconstruct the playground at John J. Carty Park.,completed,100,100,100,10/01/2020 12:00:00 AM,10/01/2021 12:00:00 AM,,11/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,05/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,01/01/2024 12:00:00 AM,"$4,212,000",James Morris,09/22/2025 12:00:00 AM,City Council,Fort Hamilton Parkway between 94th Street and 101st Street,B210W,40.613456,-74.03019,Brooklyn
1610111,846 P-6POOL18,John Jay Park Pool Deck Reconstruction,This project will reconstruct the pool deck and John Jay Park.,completed,100,100,100,05/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,,10/01/2023 12:00:00 AM,05/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,,10/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,07/01/2024 12:00:00 AM,,05/01/2024 12:00:00 AM,"$1,400,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,M045,40.769342,-73.949416,Manhattan
1527111,846 P-308JJAD,John Jay Park Ramp Construction,This project will construct an ADA compliant ramp in John Jay Park.,completed,100,100,100,06/01/2023 12:00:00 AM,07/01/2024 12:00:00 AM,,05/01/2024 12:00:00 AM,07/01/2023 12:00:00 AM,12/01/2023 12:00:00 AM,,10/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,07/01/2024 12:00:00 AM,,06/01/2024 12:00:00 AM,"$998,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City Council,,M045,40.769584,-73.94921,Manhattan
6110,846 SANDY3-03,Tony Dapolito Recreation Center and John Jay Pool Boiler Systems Reconstruction (Hurricane Sandy),This project will reconstruct boiler components damaged by Hurricane Sandy at Tony Dapolito Recreation Center and John Jay Pool.,completed,100,100,100,12/01/2012 12:00:00 AM,02/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,05/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,,02/01/2015 12:00:00 AM,"$1,968,000",Steve Simon,09/22/2025 12:00:00 AM,FederalMayoral,"East 76-East 78 Streets, Cherokee Place",M045,40.769181,-73.948999,Manhattan
6110,846 SANDY3-03,Tony Dapolito Recreation Center and John Jay Pool Boiler Systems Reconstruction (Hurricane Sandy),This project will reconstruct boiler components damaged by Hurricane Sandy at Tony Dapolito Recreation Center and John Jay Pool.,completed,100,100,100,12/01/2012 12:00:00 AM,02/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,05/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,,02/01/2015 12:00:00 AM,"$1,968,000",Steve Simon,09/22/2025 12:00:00 AM,FederalMayoral,"Carmine St. and Clarkson St., 7 Ave.",M103,40.7297,-74.005496,Manhattan
7308,846 P-308JJPK,John Jay Park Sitting Area Reconstruction,This project will reconstruct the sitting area at John Jay Park.,completed,100,100,100,03/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,,05/01/2022 12:00:00 AM,"$632,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,FDR Drive between East 76th Street and East 78th Street,M045,40.769292,-73.949507,Manhattan
1751111,846 P-210JPPT,John Paul Jones Park Pavement Reconstruction,This project will reconstruct pavement in John Paul Jones Park.,completed,100,100,100,09/01/2024 12:00:00 AM,06/01/2025 12:00:00 AM,,06/01/2025 12:00:00 AM,10/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,06/01/2025 12:00:00 AM,06/01/2025 12:00:00 AM,12/01/2025 12:00:00 AM,,08/01/2025 12:00:00 AM,"$1,406,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City Council,,B035,40.6111946,-74.0341286,Brooklyn
6238,846 P-303ERSF,East River Park East 6th Street Synthetic Turf Soccer Field & Running Track Reconstruction,This project will reconstruct the synthetic turf soccer field and resurface the running track in East River Park.,completed,100,100,100,11/01/2013 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,11/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,08/01/2017 12:00:00 AM,,07/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,"$3,076,000",Steve Simon,09/22/2025 12:00:00 AM,"Borough President, City Council",East 6th Street and East River Park,M144,40.721687,-73.973354,Manhattan
6335,846 P-408AUS2,Joseph Austin Playground Synthetic Turf Field Reconstruction,This project will reconstruct the synthetic turf ballfield and drainage system at Joe Austin Playground.,completed,100,100,100,10/01/2015 12:00:00 AM,03/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,"$2,670,000",Meira Berkower,09/22/2025 12:00:00 AM,Mayoral,"Grand Central Parkway, 164th Place, 168th Street",Q391,40.715959,-73.800448,Queens
8721,846 P-3CPISUR,Joseph Sauer Park Reconstruction,This project will reconstruct Joseph Sauer Park.,completed,100,100,100,10/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,,07/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,"$3,520,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,East 12th Street between Avenue A & Avenue B,M113,40.728173,-73.979735,Manhattan
9837,846 P-404JCPI,Josephine Caminiti Playground Reconstruction,This project will reconstruct Josephine Caminiti Playground.,construction,100,100,38,03/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,,07/01/2023 12:00:00 AM,07/01/2023 12:00:00 AM,07/01/2024 12:00:00 AM,05/01/2025 12:00:00 AM,05/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,07/01/2026 12:00:00 AM,,,"$4,282,000",Meira Berkower,09/22/2025 12:00:00 AM,City Council,102nd Street between Corona Avenue and Alstyne Avenue,Q046,40.744043,-73.861437,Queens
6185,846 P-104JKIL,Joyce Kilmer Park Perimeter Fence Construction,This project will construct a steel perimeter fence in Joyce Kilmer Park.,completed,100,100,100,11/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,02/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,,03/01/2018 12:00:00 AM,"$715,000",Katerine Borrome,09/22/2025 12:00:00 AM,"Borough President, City Council",Grand Concourse between East 161st and East 164th Streets,X028,40.82852583,-73.92266028,Bronx
1316111,846 P-1HUNTPT,Hunts Point Recreation Center Gymnasium Floor and Stage Reconstruction,This project will reconstruct the gymnasium floor and stage at Hunts Point Recreation Center.,completed,100,100,100,01/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,,06/01/2022 12:00:00 AM,09/01/2023 12:00:00 AM,12/01/2023 12:00:00 AM,,12/01/2023 12:00:00 AM,"$648,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,X260,40.814896,-73.889227,Bronx
10720,846 P-102JCAP,Julio Carballo Fields Playground Reconstruction,This project will reconstruct the playground at Julio Carballo Fields.,design,100,0,0,01/01/2024 12:00:00 AM,01/01/2025 12:00:00 AM,,01/01/2025 12:00:00 AM,,,,,,,,,Between $5 million and $10 million,Katerine Borrome,09/22/2025 12:00:00 AM,City Council,Manida Street between Spofford Avenue and Lafayette Avenue,X260,40.815685,-73.889257,Bronx
8880,846 P-102MNDA,Julio Carballo Fields Lighting and Scoreboard Construction,This project will construct sports lighting and a scoreboard at Julio Carballo Fields.,completed,100,100,100,01/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,04/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,05/01/2022 12:00:00 AM,05/01/2023 12:00:00 AM,,04/01/2023 12:00:00 AM,"$1,986,000",Katerine Borrome,09/22/2025 12:00:00 AM,City CouncilMayoral,Manida Street between Spofford Avenue and Lafayette Avenue,X260,40.815536,-73.889049,Bronx
1352111,846 P-405JPSS,Juniper Valley Park Water Service Installation,This project will provide water service to the spray shower at Juniper Valley Park.,completed,100,100,100,06/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,09/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,,03/01/2022 12:00:00 AM,04/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,,09/01/2022 12:00:00 AM,Less than $1 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,Q102,40.720671,-73.879727,Queens
1545111,846 P-405JPCS,Juniper Valley Park Field House Reconstruction,This project will reconstruct the field house in Juniper Valley Park.,construction,100,100,0,11/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,,08/01/2025 12:00:00 AM,05/01/2025 12:00:00 AM,09/01/2025 12:00:00 AM,,07/01/2025 12:00:00 AM,,,,,"$3,250,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,Q102,40.719936,-73.882475,Queens
8612,846 P-405JPSS,Juniper Valley Park Spray Shower Reconstruction,This project will reconstruct the spray shower in Juniper Valley Park.,completed,100,100,100,12/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,07/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,10/01/2019 12:00:00 AM,"$2,151,000",Meira Berkower,09/22/2025 12:00:00 AM,Borough PresidentMayoral,Between 78th Street and 79th Street,Q102,40.72063,-73.877452,Queens
3009,846 P-405JVBC,Juniper Valley Park Bocce Court Construction,"This project will reconstruct and expand the bocce court area in Juniper Valley Park with an additional bocce court, shade canopies, a sitting area, benches, and trees.",completed,100,100,100,07/01/2011 12:00:00 AM,01/01/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,08/01/2013 12:00:00 AM,,06/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,"$649,000",Meira Berkower,09/22/2025 12:00:00 AM,"Borough President, City Council",Juniper Boulevard North between 78th Street and 80th Street,Q102,40.72006722,-73.88113528,Queens
9268,846 P-405JVBB,Juniper Valley Park Baseball Field Reconstruction,This project will reconstruct Juniper Valley Park ballfield #7 (Cardinal Ballfield) including the conversion of a natural turf infield into a synthetic turf infield.,design,100,0,0,05/01/2023 12:00:00 AM,03/01/2025 12:00:00 AM,,03/01/2025 12:00:00 AM,,,,,,,,,Between $3 million and $5 million,Meira Berkower,09/22/2025 12:00:00 AM,City Council,"Juniper Boulevard North, Lutheran Avenue, 71st Street, Juniper Boulevard South, 80th Street",Q102,40.72083,-73.877877,Queens
10701,846 P-405JUNP,Juniper Valley Park Multipurpose Play Area Reconstruction,This project will reconstruct the multipurpose play area at Juniper Park.,design,30,0,0,10/01/2024 12:00:00 AM,01/01/2026 12:00:00 AM,,,,,,,,,,,Between $5 million and $10 million,Meira Berkower,09/22/2025 12:00:00 AM,City CouncilMayoral,LOCATED AT 80TH STREET BETWEEN JUNIPER BOULEVARD NORTH AND SOUTH,Q102,40.720326,-73.880757,Queens
7344,846 P-405JPTK,Juniper Valley Park Track and Field Reconstruction,This project will reconstruct the running track and synthetic turf field and construct an adult fitness area at Juniper Valley Park.,completed,100,100,100,10/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,05/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2022 12:00:00 AM,12/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,"$4,980,000",Meira Berkower,09/22/2025 12:00:00 AM,City Council,Lutheran Avenue between Juniper Boulevard South and Juniper Boulevard North,Q102,40.719833,-73.884433,Queens
1388111,846 P-2DCTKSR,Kaiser Park Telecommunication Lines Reconstruction,This project will reconstruct the telecommunication lines at Kaiser Park.,completed,100,100,100,10/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,05/01/2022 12:00:00 AM,11/01/2021 12:00:00 AM,04/01/2022 12:00:00 AM,,05/01/2022 12:00:00 AM,05/01/2022 12:00:00 AM,01/01/2023 12:00:00 AM,,11/01/2022 12:00:00 AM,"$80,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,B129,40.579309,-73.995976,Brooklyn
10882,846 P-213KSRP,Kaiser Park Playground Reconstruction,This project will reconstruct the playground in Kaiser Park.,design,5,0,0,04/01/2025 12:00:00 AM,04/01/2026 12:00:00 AM,,,,,,,,,,,Between $5 million and $10 million,James Morris,09/22/2025 12:00:00 AM,Mayoral,Neptune Avenue between Bayview Avenue and W 23rd Street,B129,40.5790802,-73.9954209,Brooklyn
11136,,Kelly Park Playground Tennis Courts Reconstruction,This project will reconstruct the tennis courts in Kelly Park Playground.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,,Ave. S bet. E. 14 St. and E. 15 St,B051,40.6041822,-73.9577724,Brooklyn
9668,846 P-215KLCS,Kelly Park Public Restroom Building Reconstruction,This project will reconstruct the public restroom building at Kelly Park.,completed,100,100,100,12/01/2019 12:00:00 AM,12/01/2020 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,07/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,07/01/2024 12:00:00 AM,"$2,686,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Borough PresidentMayoral,Avenue S and East 15th Street,B051,40.604407,-73.957498,Brooklyn
8918,846 P-215KELL,Kelly Park Playground Reconstruction,"This project will reconstruct and expand the playground in Kelly Park, including play equipment, spray shower, swings, seating areas, benches, security lighting, fencing, drainage and water supply, electrical service, and plantings.",completed,100,100,100,11/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,02/01/2023 12:00:00 AM,11/01/2022 12:00:00 AM,02/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,08/01/2024 12:00:00 AM,"$13,108,000",James Morris,09/22/2025 12:00:00 AM,Mayoral State,Avenue S between East 14th Street and East 15th Street,B051,40.604108,-73.957792,Brooklyn
9286,846 P-215KLLY,Kelly Playground Reconstruction,This project will reconstruct the children's play area in Kelly Playground.,completed,100,100,100,01/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,04/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,05/01/2022 12:00:00 AM,05/01/2023 12:00:00 AM,,09/01/2023 12:00:00 AM,"$2,652,000",James Morris,09/22/2025 12:00:00 AM,City CouncilMayoral,Moore Place and East 16th Street,B157,40.604464,-73.956428,Brooklyn
9822,846 P-303KIML,Kimlau Square Arch Reconstruction,This project will reconstruct the arch in Kimlau Square.,construction,100,100,2,01/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,,09/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,07/01/2025 12:00:00 AM,05/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,07/01/2026 12:00:00 AM,,,"$1,139,000",Steve Simon,09/22/2025 12:00:00 AM,City Council,"Chatham Sq., Oliver St. and East Broadway",M246,40.713452,-73.997984,Manhattan
1100111,846 P-4PL15A5,Kissena Corridor Park Path Construction,"This project will construct a new asphalt path, reconstruct a lawn and remove a chain link fence in Kissena Corridor Park.",completed,100,100,100,06/01/2015 12:00:00 AM,06/01/2017 12:00:00 AM,,01/01/2018 12:00:00 AM,12/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,,03/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,"$105,000",Meira Berkower,09/22/2025 12:00:00 AM,Mayoral,,Q300,40.74956,-73.824514,Queens
1006111,846 P-4PL15A2,Ruoff Triangle Reconstruction,"This project will install new concrete pavement, concrete curbs and trees at Ruoff Triangle.",completed,100,100,100,04/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,,08/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,,09/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,"$102,000",Meira Berkower,09/22/2025 12:00:00 AM,Mayoral,,Q147,40.682541,-73.852703,Queens
1373111,846 P-4STFCAR,Kissena Corridor Park Rachel Carson Playground Synthetic Turf Field Reconstruction,This project will reconstruct the synthetic turf field at Rachel Carson Playground in Kissena Corridor Park.,completed,100,100,100,07/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,,04/01/2022 12:00:00 AM,09/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,04/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,01/01/2023 12:00:00 AM,,10/01/2022 12:00:00 AM,"$581,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,Q300,40.749293264857,-73.822080774473,Queens
1729111,846 P-6CWSTF2,Kissena Corridor Park Synthetic Turf Soccer Field Reconstruction,This project will reconstruct the synthetic turf soccer field at Kissena Corridor Park.,design-procurement,30,60,0,04/01/2024 12:00:00 AM,11/01/2025 12:00:00 AM,,,06/01/2024 12:00:00 AM,11/01/2024 12:00:00 AM,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,Q300,40.7451484,-73.8157062,Queens
10073,846 P-4KCPPAV,Kissena Corridor Park Lighting Construction,This project will construct lighting and a pathway at Kissena Corridor Park.,construction,100,100,85,06/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,,06/01/2023 12:00:00 AM,06/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,02/01/2026 12:00:00 AM,,,"$950,000",Meira Berkower,09/22/2025 12:00:00 AM,"Borough President, City Council","146th Street, 56th Road and Colden Street",Q300,40.752081994387,-73.831798949434,Queens
6862,846 P-4CARSON,Silent Spring Playground Reconstruction,This project will reconstruct Silent Spring Playground in Kissena Corridor Park.,completed,100,100,100,01/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,06/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,"$1,737,000",Meira Berkower,09/22/2025 12:00:00 AM,Borough PresidentMayoral,Colden Street between Juniper Avenue and Geranium Avenue,Q300,40.74867556,-73.82313194,Queens
9843,846 P-4MARFAJ,Captain Mario Fajardo Park Playground and Sports Courts Reconstruction,"This project will reconstruct the playground, basketball courts, and handball courts in Captain Mario Fajardo Park.",procurement,100,5,0,02/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,08/01/2022 12:00:00 AM,08/01/2022 12:00:00 AM,08/01/2025 12:00:00 AM,08/01/2026 12:00:00 AM,03/01/2025 12:00:00 AM,,,,,,Between $5 million and $10 million,Meira Berkower,09/22/2025 12:00:00 AM,"Borough President, City Council",Kissena Boulevard and Booth Memorial Avenue,Q300,40.7437545,-73.8147922,Queens
3577,846 P-4QMULT2,Kissena Corridor Park Ballfield 5 Reconstruction,This project will reconstruct Ballfield 5 at Kissena Corridor Park.,construction,100,100,15,04/01/2021 12:00:00 AM,04/01/2022 12:00:00 AM,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,02/01/2024 12:00:00 AM,10/01/2024 12:00:00 AM,10/01/2024 12:00:00 AM,04/01/2025 12:00:00 AM,04/01/2026 12:00:00 AM,,,"$3,016,000",Meira Berkower,09/22/2025 12:00:00 AM,City Council,Underhill Avenue and Peck Avenue between Utopia Parkway and 50th Avenue.,Q300A,40.745936,-73.791116,Queens
10878,,Kissena Corridor Park Greenway Construction,This project will construct a greenway at Kissena Corridor Park as part of the Destination Greenways initiative.,proposed,0,0,0,,,,,,,,,,,,,Greater than $10 million,Meira Berkower,09/22/2025 12:00:00 AM,City Council,Underhill Avenue and Peck Avenue between Utopia Parkway and the Long Island Expressway,Q300A,40.7409688,-73.7754359,Queens
